Latitude,Longitude,Rate,Depth,Thick,Temp,Perm,Poro,Time,Weight,Injectivity_ton/(day*MPa),Cost_M$,PlumeRadius_m
47.346215,-103.554455,1000,2179,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.364097,-103.555005,1000,2496,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.33886,-103.555646,1000,2162,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.33886,-103.555646,1000,2162,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.604991,-103.558475,1000,2211,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.604991,-103.558475,1000,2211,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.887177,-103.558589,1000,2125,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.882655,-103.5592,1000,2120,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.270386,-103.559411,1000,2252,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.340391,-103.559453,1000,2148,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.80629,-103.559886,1000,2278,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.613066,-103.56029,1000,2214,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.613066,-103.56029,1000,2214,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.35965,-103.563683,1000,2305,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.60095,-103.563703,1000,2190,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.334266,-103.56387,1000,2407,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.266878,-103.564235,1000,2439,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.285357,-103.56435,1000,2341,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.346047,-103.565274,1000,2197,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.29635,-103.566389,1000,2611,840,140,30,0.1,25,9.125,900.1516,12.3174,201.719
47.880965,-103.566978,1000,2071,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.939046,-103.567794,1000,1993,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.274112,-103.567847,1000,2198,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.612029,-103.568481,1000,2245,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.325276,-103.569549,1000,2254,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.314587,-103.569771,1000,2514,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.349275,-103.570088,1000,2164,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.349275,-103.570088,1000,2164,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.810787,-103.570633,1000,2315,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.33802,-103.572313,1000,2227,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.263269,-103.57464,1000,2485,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.263269,-103.57464,1000,2485,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.275337,-103.574991,1000,2184,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.275337,-103.574991,1000,2184,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.734857,-103.575427,1000,2371,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.734857,-103.575427,1000,2371,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.734857,-103.575427,1000,2371,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.344713,-103.575859,1000,2118,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.99526,-103.576866,1000,2146,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.799985,-103.577269,1000,2318,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.799985,-103.577269,1000,2318,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.279667,-103.577962,1000,2176,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.820723,-103.578115,1000,2225,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.28486,-103.579141,1000,2236,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.810347,-103.579319,1000,2322,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.810347,-103.579319,1000,2322,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.324382,-103.579469,1000,2444,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.932641,-103.579668,1000,2148,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.338641,-103.580161,1000,2173,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.333837,-103.58025,1000,2193,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.987705,-103.581394,1000,2091,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.579455,-103.585329,1000,2186,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.274263,-103.585344,1000,2295,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.802013,-103.585414,1000,2305,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.296053,-103.585467,1000,2523,840,140,30,0.1,25,9.125,900.1516,12.3174,201.719
47.296053,-103.585467,1000,2523,840,140,30,0.1,25,9.125,900.1516,12.3174,201.719
47.252564,-103.58558,1000,2223,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.326012,-103.585689,1000,2404,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.326012,-103.585689,1000,2404,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.288464,-103.586017,1000,2267,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.282092,-103.587133,1000,2176,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.908075,-103.588496,1000,2072,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.118466,-103.590643,1000,2439,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.118466,-103.590643,1000,2439,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.118466,-103.590643,1000,2439,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.997611,-103.590698,1000,2142,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.331026,-103.590719,1000,2407,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.988016,-103.591051,1000,2115,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.325901,-103.593848,1000,2405,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.991161,-103.596217,1000,2135,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.582499,-103.59622,1000,2233,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.803109,-103.596829,1000,2336,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.908487,-103.596903,1000,2045,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.998939,-103.600872,1000,2195,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.968259,-103.60141,1000,2163,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.947066,-103.601486,1000,2022,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.062696,-103.601693,1000,2488,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.91551,-103.60206,1000,2065,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.972068,-103.607168,1000,2147,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.972068,-103.607168,1000,2147,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.91208,-103.607644,1000,1986,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.041523,-103.609697,1000,2481,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.041523,-103.609697,1000,2481,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.93855,-103.609792,1000,2121,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.035779,-103.611637,1000,2511,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.914839,-103.613458,1000,1983,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.544375,-103.617358,1000,2317,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.544375,-103.617358,1000,2317,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.544375,-103.617358,1000,2317,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.911977,-103.618725,1000,2001,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.911977,-103.618725,1000,2001,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.90485,-103.619578,1000,2057,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.90485,-103.619578,1000,2057,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.960535,-103.620131,1000,2195,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.960535,-103.620131,1000,2195,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.556931,-103.620356,1000,2269,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.556931,-103.620356,1000,2269,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.998137,-103.623772,1000,2193,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.998137,-103.623772,1000,2193,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.915199,-103.623947,1000,2007,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.911671,-103.629137,1000,2022,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.263463,-103.633271,1000,2450,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.814293,-103.633796,1000,2196,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.814293,-103.633796,1000,2196,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.683689,-103.633803,1000,2304,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.962311,-103.634567,1000,2285,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.969548,-103.634587,1000,2213,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.969548,-103.634587,1000,2213,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.969548,-103.634587,1000,2213,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.922006,-103.635052,1000,2072,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.914769,-103.635137,1000,2060,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.914769,-103.635137,1000,2060,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.270815,-103.638454,1000,2444,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.950978,-103.639279,1000,2163,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.789048,-103.639339,1000,2320,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.789048,-103.639339,1000,2320,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.789048,-103.639339,1000,2320,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.789048,-103.639339,1000,2320,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.918826,-103.639848,1000,2102,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.911743,-103.640586,1000,2086,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.26666,-103.643666,1000,2239,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.796177,-103.645693,1000,2291,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.270717,-103.64918,1000,2300,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.264203,-103.65011,1000,2279,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.777306,-103.651052,1000,2247,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.777306,-103.651052,1000,2247,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.918929,-103.651398,1000,2042,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.918929,-103.651398,1000,2042,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.793161,-103.651803,1000,2261,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.277285,-103.652706,1000,2427,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.133399,-103.653466,1000,2414,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.77991,-103.653627,1000,2230,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.871866,-103.655979,1000,2308,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.871866,-103.655979,1000,2308,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.609129,-103.657084,1000,2296,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.609129,-103.657084,1000,2296,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.609129,-103.657084,1000,2296,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.792493,-103.661513,1000,2219,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.983574,-103.661832,1000,2296,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.007284,-103.669509,1000,2648,840,140,30,0.1,25,9.125,900.1516,12.338,202.2243
47.777603,-103.671686,1000,2168,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.76369,-103.672032,1000,2263,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.749381,-103.672237,1000,2312,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.807013,-103.672345,1000,2226,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.936937,-103.676295,1000,2141,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.936937,-103.676295,1000,2141,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.676294,-103.677228,1000,2356,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.962231,-103.677447,1000,2228,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.962231,-103.677447,1000,2228,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.988816,-103.683014,1000,2233,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.988816,-103.683014,1000,2233,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.655629,-103.684419,1000,2456,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.655629,-103.684419,1000,2456,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.967654,-103.685065,1000,2245,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.967654,-103.685065,1000,2245,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.967654,-103.685065,1000,2245,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.962665,-103.686397,1000,2218,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.936945,-103.68706,1000,2150,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.936945,-103.68706,1000,2150,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.936945,-103.68706,1000,2150,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.763419,-103.692977,1000,2278,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.763419,-103.692977,1000,2278,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.931429,-103.693052,1000,2149,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.778354,-103.693598,1000,2246,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.936977,-103.693839,1000,2165,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.967877,-103.69397,1000,2224,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.796146,-103.694029,1000,2166,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.989441,-103.695686,1000,2209,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.51547,-103.69697,1000,2203,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.51547,-103.69697,1000,2203,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.938951,-103.698258,1000,2171,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.938951,-103.698258,1000,2171,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.938951,-103.698258,1000,2171,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.933288,-103.703732,1000,2224,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.967676,-103.703759,1000,2257,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.943811,-103.708459,1000,2276,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.943811,-103.708459,1000,2276,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.832372,-103.709118,1000,2223,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.75951,-103.709422,1000,2252,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.187431,-103.712423,1000,2498,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.187431,-103.712423,1000,2498,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.184011,-103.712758,1000,2479,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.820786,-103.714092,1000,2185,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.777962,-103.714701,1000,2244,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.94467,-103.715074,1000,2306,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.94467,-103.715074,1000,2306,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.238169,-103.717353,1000,2365,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.849971,-103.71939,1000,2269,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.849971,-103.71939,1000,2269,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.849971,-103.71939,1000,2269,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.849971,-103.71939,1000,2269,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.918808,-103.719945,1000,2136,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.918808,-103.719945,1000,2136,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.842875,-103.720074,1000,2113,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.912066,-103.720618,1000,2109,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.912066,-103.720618,1000,2109,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.399174,-103.721884,1000,2397,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.399174,-103.721884,1000,2397,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.399174,-103.721884,1000,2397,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.944188,-103.72531,1000,2275,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.939191,-103.726037,1000,2240,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.911272,-103.727958,1000,2137,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.922794,-103.72995,1000,2186,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.916155,-103.730619,1000,2171,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.817321,-103.73065,1000,2146,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.951403,-103.730727,1000,2286,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.962228,-103.730837,1000,2282,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.929216,-103.7313,1000,2244,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.491501,-103.73243,1000,2378,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.491501,-103.73243,1000,2378,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.491501,-103.73243,1000,2378,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.210293,-103.733739,1000,2319,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.210293,-103.733739,1000,2319,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.850032,-103.735851,1000,2140,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.936897,-103.736079,1000,2287,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.944581,-103.736092,1000,2289,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.969463,-103.736268,1000,2241,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.778445,-103.737643,1000,2286,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.808184,-103.737694,1000,2122,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.523107,-103.739132,1000,2216,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.523107,-103.739132,1000,2216,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.523107,-103.739132,1000,2216,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.528753,-103.739171,1000,2237,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.528753,-103.739171,1000,2237,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.923328,-103.740772,1000,2211,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.947749,-103.746842,1000,2266,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.918819,-103.749541,1000,2249,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.918819,-103.749541,1000,2249,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.80296,-103.752143,1000,2243,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.832147,-103.752246,1000,2143,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.846178,-103.75231,1000,2150,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.817493,-103.752674,1000,2127,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.926447,-103.756934,1000,2284,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.918388,-103.756967,1000,2225,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.849891,-103.75716,1000,2069,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.821186,-103.757471,1000,2177,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.938708,-103.757552,1000,2276,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.947781,-103.757623,1000,2249,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.566441,-103.766151,1000,2345,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.90443,-103.767881,1000,2186,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.908982,-103.76821,1000,2228,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.576479,-103.771479,1000,2263,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.817511,-103.773424,1000,2234,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.932364,-103.773736,1000,2238,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.936887,-103.773748,1000,2242,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.788783,-103.773791,1000,2167,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.84661,-103.773802,1000,2262,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.92641,-103.774389,1000,2262,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.835369,-103.778712,1000,2023,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.807171,-103.779195,1000,2121,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.79294,-103.779357,1000,2101,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.918849,-103.784502,1000,2297,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.926086,-103.784513,1000,2234,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.933288,-103.784514,1000,2201,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.940525,-103.784554,1000,2218,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.475856,-103.786936,1000,2299,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.936892,-103.789336,1000,2192,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.926082,-103.791849,1000,2244,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.919284,-103.791854,1000,2268,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.860293,-103.794143,1000,2113,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.832207,-103.79485,1000,2190,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.933316,-103.794856,1000,2154,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.476777,-103.796313,1000,2273,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.472225,-103.797009,1000,2305,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.482967,-103.797646,1000,2270,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.940997,-103.799899,1000,2184,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.92608,-103.799932,1000,2248,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.475842,-103.803039,1000,2278,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.944504,-103.805166,1000,2192,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.933182,-103.805315,1000,2217,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.472541,-103.808435,1000,2297,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.500668,-103.809218,1000,2447,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.92608,-103.810677,1000,2189,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.962145,-103.812608,1000,2113,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.802407,-103.815364,1000,2148,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.947679,-103.81596,1000,2138,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.947679,-103.81596,1000,2138,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.940551,-103.816024,1000,2188,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.933752,-103.816073,1000,2178,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.860734,-103.816337,1000,2040,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.846736,-103.816624,1000,2047,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.497085,-103.819631,1000,2337,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.926461,-103.820883,1000,2227,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.943624,-103.822775,1000,2141,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.933749,-103.823462,1000,2178,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.938189,-103.825683,1000,2170,840,140,30,0.1,25,9.125,900.1516,12.3778,203.3456
47.958141,-103.827342,1000,2084,840,140,30,0.1,25,9.125,900.1516,12.3681,203.4979
47.492745,-103.829636,1000,2326,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.492745,-103.829636,1000,2326,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
47.50434,-103.829714,1000,2454,840,140,30,0.1,25,9.125,900.1516,12.3802,203.4497
